# power spectrum of phi
# redshift z=3.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  4.181546e-01   9.243018e-14   2.298225e-04   5.356804e-15   312
  4.195176e-01   8.307460e-14   2.297469e-04   9.871703e-15   192
  4.203810e-01   9.340584e-14   2.226525e-04   6.787188e-15   504
  4.215265e-01   9.227856e-14   1.473998e-04   7.092647e-15   408
  4.224284e-01   8.218181e-14   4.515774e-04   7.292961e-15   168
  4.235571e-01   1.133376e-13   2.145032e-04   7.164367e-15   288
  4.245041e-01   1.158254e-13   2.238525e-04   1.006559e-14   288
  4.254743e-01   7.894087e-14   2.251410e-04   6.559662e-15   432
  4.268815e-01   8.565761e-14   2.129084e-04   6.948969e-15   216
  4.276334e-01   8.624716e-14   2.124592e-04   7.266499e-15   360
  4.289721e-01   9.993205e-14   2.073582e-04   8.394245e-15   312
  4.301803e-01   1.427015e-13   0.000000e+00   1.988100e-14   48
  4.308767e-01   8.737031e-14   2.223178e-04   5.655040e-15   432
  4.321240e-01   7.866999e-14   3.708284e-04   4.972926e-15   414
  4.328606e-01   9.146894e-14   1.956255e-08   7.121091e-15   312
  4.342347e-01   9.394652e-14   3.253813e-04   6.713584e-15   528
  4.351620e-01   1.191574e-13   1.707976e-04   9.230817e-15   264
  4.362761e-01   1.052276e-13   2.025191e-04   8.298790e-15   480
  4.377318e-01   1.007473e-13   0.000000e+00   1.052538e-14   288
  4.383604e-01   8.094547e-14   2.176005e-04   7.165725e-15   168
  4.395105e-01   9.231275e-14   3.444610e-04   5.337976e-15   504
  4.408036e-01   1.593745e-13   7.492773e-09   2.001232e-14   144
  4.416171e-01   6.815250e-14   2.212265e-04   3.723280e-15   464
  4.428396e-01   8.729694e-14   3.246624e-04   6.788558e-15   432
  4.434197e-01   9.089459e-14   5.619580e-09   1.149890e-14   192
  4.449189e-01   7.656945e-14   2.406833e-04   7.183949e-15   396
  4.458042e-01   5.933878e-14   2.162000e-04   3.954922e-15   288
  4.466990e-01   6.868507e-14   2.135686e-04   6.329317e-15   336
  4.481283e-01   7.090035e-14   1.352359e-04   4.522759e-15   432
  4.490354e-01   6.928736e-14   3.505126e-04   5.144887e-15   360
  4.500539e-01   6.687325e-14   2.073334e-04   3.795300e-15   384
  4.515004e-01   8.339504e-14   1.830116e-04   8.897941e-15   198
  4.521974e-01   6.053924e-14   2.080246e-04   3.467139e-15   552
  4.534970e-01   1.017300e-13   2.912202e-04   7.962914e-15   432
  4.545821e-01   6.833783e-14   0.000000e+00   7.940843e-15   168
  4.554927e-01   9.504464e-14   3.610065e-04   8.143053e-15   480
  4.566974e-01   5.422234e-14   0.000000e+00   8.198396e-15   120
  4.572396e-01   8.196110e-14   2.948545e-04   6.447192e-15   336
  4.585628e-01   7.598225e-14   2.080152e-04   5.319673e-15   672
  4.598711e-01   8.788935e-14   3.025866e-04   6.106127e-15   528
  4.604805e-01   3.671880e-14   9.082613e-09   2.846832e-15   168
  4.618883e-01   7.797604e-14   3.375333e-04   6.027984e-15   456
  4.627474e-01   9.244881e-14   2.061344e-04   9.862708e-15   168
  4.636392e-01   7.016390e-14   2.057643e-04   5.629386e-15   504
  4.651216e-01   5.022121e-14   2.647872e-04   5.491762e-15   336
  4.660180e-01   7.199352e-14   1.908802e-04   6.455694e-15   312
  4.670124e-01   6.423970e-14   1.865029e-04   4.138403e-15   504
  4.683210e-01   5.400194e-14   1.294009e-04   4.272646e-15   432
  4.689362e-01   5.891468e-14   1.999672e-04   5.857408e-15   312
  4.702151e-01   5.861158e-14   2.049761e-04   3.772962e-15   384
  4.715504e-01   1.062784e-13   1.741510e-04   1.757611e-14   126
  4.723748e-01   7.491078e-14   3.057676e-04   5.596765e-15   492
  4.734278e-01   6.748950e-14   1.958445e-04   5.117298e-15   528
  4.747438e-01   5.970775e-14   1.989360e-04   4.434170e-15   480
  4.755596e-01   7.227718e-14   2.748289e-04   4.530784e-15   432
  4.767402e-01   6.640763e-14   2.161166e-04   5.294612e-15   440
  4.781114e-01   9.188973e-14   1.074739e-04   9.422148e-15   312
  4.786259e-01   5.141417e-14   1.610586e-04   4.845262e-15   480
  4.796813e-01   5.641031e-14   3.153497e-04   4.335198e-15   408
  4.812233e-01   8.053591e-14   1.888588e-04   6.011336e-15   360
  4.818747e-01   5.668243e-14   1.822418e-04   4.304217e-15   408
  4.830820e-01   4.454478e-14   1.854542e-04   3.633638e-15   456
  4.844414e-01   6.869945e-14   1.772485e-04   6.015513e-15   264
  4.851959e-01   6.188369e-14   1.923591e-04   5.080600e-15   384
  4.862943e-01   4.935603e-14   3.238501e-04   3.345454e-15   672
  4.875640e-01   8.110689e-14   1.937042e-04   7.475902e-15   240
  4.882967e-01   4.254473e-14   1.965613e-04   3.353449e-15   264
  4.893308e-01   3.505001e-14   2.424259e-04   2.313335e-15   624
  4.908739e-01   4.016081e-14   0.000000e+00   7.090114e-15   150
  4.914232e-01   7.570392e-14   2.716574e-04   5.536846e-15   600
  4.925819e-01   6.741166e-14   1.874909e-04   4.920847e-15   672
  4.938939e-01   4.655653e-14   1.763484e-04   4.980596e-15   336
  4.946248e-01   8.216981e-14   1.918157e-04   7.174381e-15   408
  4.957926e-01   5.372610e-14   1.913639e-04   5.582629e-15   408
  4.970915e-01   6.799429e-14   9.676385e-05   6.618602e-15   360
  4.978921e-01   5.159780e-14   3.552857e-04   5.503908e-15   456
  4.988592e-01   5.075516e-14   1.932065e-04   4.623871e-15   384
  5.000902e-01   2.776898e-14   1.783541e-04   2.087924e-15   348
  5.007554e-01   5.933472e-14   2.198754e-04   4.429488e-15   576
  5.020050e-01   4.247575e-14   1.810385e-04   3.934755e-15   504
  5.032833e-01   4.344553e-14   2.553443e-04   2.824940e-15   432
  5.043991e-01   4.925215e-14   3.473946e-04   3.430024e-15   576
  5.051948e-01   4.225936e-14   0.000000e+00   5.387435e-15   264
  5.064571e-01   4.180798e-14   2.764393e-04   2.717816e-15   768
  5.075549e-01   1.845087e-14   3.721752e-04   1.315827e-15   240
  5.084277e-01   4.372043e-14   3.282233e-04   5.517818e-15   192
  5.096990e-01   3.627002e-14   2.416124e-04   2.502407e-15   504
  5.106418e-01   5.952967e-14   3.255818e-04   5.286160e-15   590
  5.115460e-01   7.158302e-14   3.647966e-04   6.724165e-15   384
  5.126798e-01   5.429863e-14   3.048625e-04   4.589269e-15   504
  5.140486e-01   6.856814e-14   2.933830e-04   6.167339e-15   648
  5.153764e-01   4.169370e-14   7.967896e-05   3.661583e-15   504
  5.159117e-01   4.150694e-14   1.817627e-04   3.813538e-15   312
  5.168569e-01   6.200444e-14   2.618753e-04   4.936982e-15   576
  5.181545e-01   5.227685e-14   1.822405e-04   6.286926e-15   240
  5.189109e-01   3.223390e-14   1.841453e-04   1.771611e-15   552
  5.199816e-01   5.405115e-14   1.729082e-04   4.638468e-15   600
  5.215067e-01   4.158976e-14   2.111937e-04   3.229608e-15   600
  5.224237e-01   2.602489e-14   3.382099e-04   2.326843e-15   312
  5.233368e-01   5.107063e-14   2.945474e-04   3.665496e-15   480
  5.244775e-01   3.009044e-14   1.837693e-04   2.313454e-15   576
  5.254818e-01   4.750134e-14   2.959085e-04   4.611747e-15   408
  5.263729e-01   1.471295e-14   3.451909e-04   1.175699e-15   216
